ts,ppg_raw,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,hr
1781506500282,2023721,4.7086806,-3.3099678,7.8533893,0.0036651916,-0.0036651916,-0.0036651916,61
1781506500322,2024505,4.766162,-3.2764368,7.889315,-0.007330383,0.0012217305,-0.0012217305,61
1781506500361,2025394,4.701495,-3.3099678,7.9372163,0.007330383,-0.002443461,0.0,61
1781506500401,2026308,4.7038903,-3.3363132,7.932426,0.004886922,0.0012217305,0.002443461,61
1781506500440,2027276,4.778137,-3.3434985,7.894105,0.0,0.0012217305,0.0,61
1781506500480,2028318,4.7901125,-3.329128,7.922846,0.0061086523,-0.002443461,-0.0036651916,61
1781506500520,2029300,4.756582,-3.3482885,7.9180555,-0.002443461,-0.004886922,-0.002443461,61
1781506500561,2030389,4.785322,-3.3578687,7.8366237,-0.002443461,0.0012217305,-0.0061086523,61
1781506500601,2031511,4.775742,-3.2812269,7.968352,-0.002443461,0.0036651916,-0.0012217305,61
1781506500643,2032667,4.6320386,-3.3434985,7.9108706,0.008552114,0.0,-0.004886922,61
1781506500681,2033733,4.7949023,-3.2668567,7.9372163,-0.013439035,0.004886922,-0.0012217305,61
1781506500722,2035028,4.775742,-3.3387084,7.879735,0.018325957,-0.007330383,-0.002443461,61
1781506500763,2035892,4.730236,-3.326733,7.999488,-0.008552114,0.0,-0.0061086523,61
1781506500802,2034630,4.7996926,-3.3171527,7.8988953,0.002443461,-0.0012217305,-0.0012217305,61
1781506500841,2032928,4.7086806,-3.326733,7.8629694,0.010995574,-0.004886922,0.002443461,61
1781506500881,2031393,4.7805324,-3.2716467,7.9659567,0.0,-0.0036651916,-0.0036651916,61
1781506500922,2030362,4.67515,-3.3027825,7.8677597,-0.002443461,-0.0012217305,-0.0061086523,61
1781506500962,2029500,4.7949023,-3.3554738,7.8917103,-0.0036651916,-0.002443461,0.0061086523,61
1781506501003,2029056,4.7134705,-3.3530786,7.932426,-0.0012217305,0.002443461,-0.002443461,61
1781506501042,2029071,4.718261,-3.2644615,7.870155,0.0012217305,0.0036651916,-0.009773844,61
1781506501086,2029113,4.6991,-3.3913996,7.915661,-0.015882496,-0.0012217305,0.0036651916,61
1781506501120,2029066,4.732631,-3.3530786,7.9060802,0.013439035,0.0,-0.0012217305,61
1781506501161,2029084,4.7805324,-3.2812269,7.9539814,-0.015882496,0.0036651916,-0.007330383,61
1781506501204,2029283,4.7541866,-3.3866096,7.8677597,0.012217305,-0.007330383,-0.0012217305,61
1781506501240,2029800,4.7996926,-3.362659,7.9132657,-0.007330383,0.0,-0.0012217305,61
1781506501280,2030302,4.8835196,-3.2692516,7.9970927,0.0036651916,0.0036651916,-0.002443461,61
1781506501325,2030998,4.735026,-3.3602638,7.8629694,0.0,-0.004886922,-0.0012217305,61
1781506501361,2031680,4.6967053,-3.3387084,7.8653646,-0.0061086523,0.002443461,-0.002443461,61
1781506501401,2032471,4.778137,-3.3051775,7.88213,-0.007330383,0.0012217305,0.0,61
1781506501442,2033270,4.778137,-3.274042,7.9060802,0.002443461,0.0,-0.004886922,61
1781506501481,2034108,4.7062855,-3.324338,7.932426,-0.0012217305,-0.002443461,-0.0012217305,61
1781506501523,2034966,4.7230506,-3.3051775,7.8677597,0.007330383,-0.004886922,-0.0012217305,61
1781506501561,2035903,4.768557,-3.242906,7.8917103,-0.0061086523,0.0,-0.0036651916,61
1781506501602,2036854,4.7062855,-3.3913996,7.934821,0.004886922,0.0,-0.0061086523,61
1781506501641,2037855,4.6871247,-3.2117703,7.9396114,0.0036651916,-0.0036651916,-0.0036651916,61
1781506501682,2038884,4.768557,-3.4225352,7.8988953,-0.008552114,0.004886922,-0.002443461,61
1781506501722,2039970,4.739816,-3.2860172,7.9084754,0.010995574,-0.0061086523,-0.0036651916,61
1781506501761,2040303,4.804483,-3.408165,7.87734,-0.0061086523,0.0012217305,-0.002443461,61
1781506501801,2038795,4.8404083,-3.3794243,7.9946976,0.0061086523,-0.0012217305,0.0036651916,61
1781506501840,2036812,4.7038903,-3.3099678,7.9180555,-0.004886922,0.004886922,0.0012217305,61
1781506501881,2035134,4.8380136,-3.3530786,7.88692,-0.0012217305,0.0,-0.004886922,61
1781506501921,2033827,4.718261,-3.2908072,7.8988953,0.004886922,-0.004886922,0.0,61
1781506501964,2032804,4.7613716,-3.412955,7.9060802,-0.009773844,0.0012217305,0.0012217305,61
1781506502001,2032277,4.737421,-3.2692516,7.942006,0.0,0.004886922,-0.007330383,61
1781506502040,2032057,4.720656,-3.4153502,7.879735,-0.002443461,-0.0036651916,-0.002443461,61
1781506502080,2031781,4.818853,-3.3794243,7.9108706,-0.008552114,0.002443461,-0.004886922,61
1781506502121,2031522,4.672755,-3.3794243,7.88213,0.0,-0.002443461,0.0012217305,61
1781506502161,2031379,4.778137,-3.372239,7.922846,0.0,0.0012217305,-0.004886922,61
1781506502203,2031386,4.6991,-3.278832,7.8581796,0.004886922,-0.004886922,0.0,61
1781506502241,2031629,4.727841,-3.3818192,7.894105,0.0,-0.0012217305,0.0012217305,61
1781506502281,2032038,4.773347,-3.3482885,7.834229,-0.0012217305,-0.0036651916,-0.0012217305,61
1781506502330,2032542,4.735026,-3.2860172,7.915661,0.004886922,-0.002443461,-0.0036651916,61
1781506502364,2033045,4.785322,-3.3985848,7.884525,-0.007330383,0.0,-0.004886922,61
1781506502402,2033701,4.775742,-3.3123627,7.889315,-0.0012217305,0.0,0.0,61
1781506502442,2034274,4.691915,-3.372239,7.9132657,-0.0012217305,0.0,-0.0012217305,61
1781506502484,2034960,4.7086806,-3.2955973,7.9036856,-0.002443461,-0.0012217305,-0.004886922,61
1781506502522,2035778,4.802088,-3.3315232,7.9036856,-0.002443461,-0.004886922,-0.0036651916,61
1781506502561,2036558,4.7038903,-3.2955973,7.8270435,-0.002443461,0.0012217305,-0.0036651916,61
1781506502601,2037324,4.735026,-3.3075726,7.922846,-0.0012217305,0.002443461,-0.0036651916,61
1781506502641,2038212,4.7158656,-3.2500913,7.88213,0.004886922,0.0,-0.0036651916,61
1781506502680,2039119,4.821248,-3.3794243,7.9012904,-0.007330383,0.0,0.002443461,61
1781506502720,2040056,4.727841,-3.2285357,7.8725495,0.0036651916,-0.002443461,-0.0061086523,61
1781506502761,2040858,4.7158656,-3.326733,7.88213,0.0036651916,-0.004886922,0.0012217305,61
1781506502802,2039623,4.8428035,-3.333918,7.8653646,0.0012217305,0.0012217305,-0.0036651916,61
1781506502842,2037299,4.773347,-3.3554738,7.9012904,0.004886922,0.0,0.0012217305,61
1781506502882,2035205,4.7134705,-3.3411033,7.9396114,-0.004886922,-0.0012217305,-0.0012217305,61
1781506502925,2033521,4.756582,-3.2812269,7.8917103,0.009773844,0.0,-0.007330383,61
1781506502961,2032147,4.7446065,-3.3482885,7.9372163,-0.013439035,0.0012217305,0.004886922,61
1781506503002,2031297,4.691915,-3.3554738,7.870155,0.012217305,0.008552114,-0.010995574,61
1781506503043,2030833,4.739816,-3.2716467,7.8988953,-0.010995574,-0.0012217305,-0.0036651916,61
1781506503081,2030389,4.809273,-3.3578687,7.922846,-0.002443461,0.0012217305,0.0012217305,61
1781506503125,2029945,4.701495,-3.324338,7.8749447,-0.004886922,-0.002443461,0.0,61
1781506503161,2029658,4.7062855,-3.319548,7.9084754,-0.0012217305,0.0012217305,-0.002443461,61
1781506503202,2029470,4.6871247,-3.3482885,7.8988953,-0.002443461,-0.002443461,-0.002443461,61
1781506503244,2029649,4.735026,-3.324338,7.930031,-0.002443461,-0.0012217305,0.0,61
1781506503281,2029877,4.766162,-3.3890045,7.8605742,-0.008552114,0.0,-0.0012217305,61
1781506503322,2030330,4.7805324,-3.3027825,7.8917103,-0.0036651916,0.0036651916,-0.0036651916,61
1781506503360,2030814,4.6991,-3.3818192,7.8462043,-0.008552114,0.0012217305,0.0,61
1781506503400,2031365,4.756582,-3.3746343,7.927636,-0.0036651916,0.002443461,0.0,61
1781506503442,2031952,4.735026,-3.372239,7.9108706,-0.002443461,-0.002443461,-0.0012217305,61
1781506503480,2032598,4.766162,-3.333918,7.87734,-0.0036651916,0.002443461,-0.0036651916,61
1781506503521,2033371,4.821248,-3.321943,7.894105,-0.0012217305,-0.002443461,-0.0012217305,61
1781506503560,2034084,4.7422113,-3.3794243,7.8581796,-0.004886922,0.0,-0.002443461,61
1781506503603,2034878,4.7925076,-3.326733,7.9060802,-0.004886922,0.0,0.0012217305,61
1781506503643,2035706,4.7805324,-3.362659,7.8557844,0.0061086523,0.004886922,-0.0012217305,61
1781506503681,2036601,4.730236,-3.3794243,7.889315,-0.0036651916,0.0061086523,0.0012217305,61
1781506503721,2037485,4.7134705,-3.329128,7.848599,0.0061086523,-0.0036651916,-0.002443461,61
1781506503760,2038421,4.6703596,-3.3171527,7.922846,-0.007330383,-0.002443461,-0.002443461,61
1781506503801,2037328,4.778137,-3.329128,7.9084754,0.008552114,-0.002443461,-0.0012217305,61
1781506503842,2035179,4.730236,-3.3458934,7.922846,-0.007330383,0.004886922,0.002443461,61
1781506503880,2033181,4.7062855,-3.2908072,7.925241,0.0061086523,-0.0036651916,-0.002443461,61
1781506503921,2031524,4.7517915,-3.3387084,7.9036856,-0.004886922,-0.0012217305,-0.002443461,61
1781506503961,2030433,4.727841,-3.4009798,7.9108706,0.004886922,-0.0012217305,-0.002443461,61
1781506504002,2029821,4.7254457,-3.278832,7.87734,0.007330383,-0.002443461,-0.008552114,61
1781506504040,2029622,4.8332233,-3.3818192,7.9204507,-0.004886922,0.002443461,-0.009773844,61
1781506504080,2029422,4.7589765,-3.3578687,7.9180555,0.004886922,-0.002443461,-0.004886922,61
1781506504121,2029151,4.7613716,-3.3315232,7.925241,-0.004886922,-0.002443461,-0.007330383,61
1781506504161,2028924,4.785322,-3.3482885,7.9036856,0.0012217305,-0.0012217305,-0.008552114,61
1781506504203,2028931,4.7422113,-3.367449,7.8581796,0.0012217305,-0.0061086523,-0.004886922,61
1781506504243,2029167,4.7038903,-3.408165,7.9060802,0.0061086523,-0.004886922,-0.0061086523,61
1781506504281,2029517,4.739816,-3.326733,7.8917103,-0.0036651916,-0.0036651916,-0.002443461,61
1781506504322,2030003,4.718261,-3.326733,7.8965,0.004886922,-0.004886922,-0.0012217305,61
1781506504361,2030505,4.8068776,-3.3411033,7.927636,-0.0036651916,-0.0012217305,-0.0036651916,61
1781506504401,2031174,4.7901125,-3.333918,7.9060802,0.0012217305,-0.0061086523,-0.0036651916,61
1781506504441,2031875,4.737421,-3.326733,7.850994,0.0036651916,-0.0036651916,-0.0061086523,61
1781506504481,2032647,4.7038903,-3.3434985,7.884525,-0.004886922,-0.0012217305,-0.007330383,61
1781506504521,2033385,4.7901125,-3.367449,7.9563766,0.0,0.0012217305,-0.002443461,61
1781506504560,2034275,4.6583843,-3.362659,7.879735,0.0012217305,-0.0012217305,-0.004886922,61
1781506504601,2035132,4.7925076,-3.4057698,7.9012904,-0.008552114,0.0,-0.0012217305,61
1781506504642,2036083,4.7589765,-3.3099678,7.850994,0.007330383,-0.0036651916,-0.004886922,61
1781506504681,2037085,4.8404083,-3.3842144,7.894105,-0.002443461,-0.004886922,-0.0061086523,61
1781506504726,2036410,4.778137,-3.4105601,7.930031,0.0036651916,0.002443461,-0.004886922,61
1781506504766,2032184,4.756582,-3.3530786,7.9180555,0.0036651916,-0.002443461,0.004886922,61
1781506504801,2032184,4.756582,-3.3530786,7.9180555,0.0,0.0012217305,0.0,61
1781506504841,2030642,4.701495,-3.329128,7.8677597,0.002443461,0.0,-0.0036651916,61
1781506504881,2029563,4.763767,-3.4153502,7.9132657,-0.0012217305,0.0012217305,0.004886922,61
1781506504922,2028864,4.7110753,-3.3818192,7.9084754,-0.004886922,0.0061086523,-0.002443461,61
1781506504961,2028736,4.7422113,-3.2764368,7.915661,0.0012217305,0.0012217305,-0.004886922,61
1781506505001,2028674,4.6799397,-3.3866096,7.870155,-0.008552114,0.0,0.0,61
1781506505040,2028606,4.7925076,-3.3147578,7.88213,0.002443461,0.0012217305,-0.0036651916,61
1781506505084,2028526,4.67515,-3.3411033,7.839019,0.0036651916,-0.0012217305,-0.0036651916,61
1781506505121,2028561,4.7134705,-3.3434985,7.970747,-0.004886922,0.0,-0.002443461,61
1781506505161,2028851,4.778137,-3.3866096,7.9515867,0.0061086523,-0.004886922,0.0,61
1781506505201,2029358,4.691915,-3.3482885,7.894105,-0.004886922,-0.0012217305,-0.0036651916,61
1781506505240,2029980,4.69431,-3.3099678,7.8965,0.002443461,-0.0012217305,-0.002443461,61
1781506505280,2030680,4.782927,-3.3506837,7.915661,-0.004886922,-0.0012217305,-0.0012217305,61
1781506505322,2031447,4.756582,-3.3147578,7.9827223,0.0012217305,-0.0012217305,-0.004886922,61
1781506505361,2032162,4.756582,-3.3506837,7.8533893,-0.0061086523,-0.004886922,-0.0036651916,61
1781506505400,2033058,4.6991,-3.3387084,7.87734,0.002443461,-0.0012217305,-0.0061086523,61
1781506505442,2033910,4.763767,-3.333918,7.8174634,-0.007330383,0.0036651916,0.0,61
1781506505482,2034816,4.773347,-3.2812269,7.961167,0.0012217305,0.0,-0.007330383,61
1781506505522,2035657,4.773347,-3.319548,7.932426,0.0,-0.0036651916,0.002443461,61
1781506505564,2036617,4.8787293,-3.3434985,7.884525,-0.0012217305,-0.002443461,-0.0061086523,61
1781506505601,2037709,4.639224,-3.2932022,7.9467964,-0.0012217305,-0.0012217305,-0.008552114,61
1781506505641,2038142,4.7996926,-3.3842144,7.88213,0.002443461,-0.002443461,-0.0012217305,61
1781506505681,2036307,4.7158656,-3.4297204,7.927636,0.002443461,-0.0012217305,0.0012217305,61
1781506505721,2034041,4.7996926,-3.3411033,7.915661,-0.0036651916,0.0,-0.002443461,61
1781506505761,2032258,4.6991,-3.329128,7.9132657,0.0061086523,0.0012217305,-0.008552114,61
1781506505802,2030911,4.756582,-3.3051775,7.88213,-0.009773844,-0.0012217305,0.0036651916,61
1781506505842,2030048,4.7972975,-3.333918,7.8965,0.009773844,0.0036651916,-0.0036651916,61
1781506505882,2029596,4.672755,-3.329128,7.927636,-0.0061086523,0.002443461,-0.0061086523,61
1781506505921,2029456,4.732631,-3.2979925,7.8605742,0.0012217305,0.0,-0.004886922,61
1781506505966,2029282,4.7158656,-3.3315232,7.8725495,-0.008552114,-0.002443461,0.002443461,61
1781506506001,2029079,4.7062855,-3.329128,7.9132657,0.0061086523,0.0,-0.0036651916,61
1781506506042,2029033,4.672755,-3.326733,7.932426,-0.007330383,0.0,-0.0012217305,61
1781506506081,2029135,4.7709517,-3.362659,7.87734,0.0012217305,-0.0012217305,0.0012217305,61
1781506506122,2029444,4.730236,-3.283622,7.889315,-0.002443461,-0.0012217305,-0.0012217305,61
1781506506162,2029926,4.6775446,-3.3482885,7.922846,0.0036651916,0.002443461,-0.0036651916,61
1781506506201,2030481,4.7158656,-3.2908072,7.894105,-0.0012217305,-0.0036651916,-0.0012217305,61
1781506506240,2031048,4.7901125,-3.3554738,7.9060802,-0.0036651916,0.0,-0.0036651916,61
1781506506281,2031720,4.735026,-3.3602638,7.87734,0.002443461,-0.0036651916,-0.0036651916,61
1781506506321,2032498,4.727841,-3.324338,7.922846,-0.0061086523,0.002443461,-0.0061086523,61
1781506506361,2033308,4.804483,-3.3171527,7.915661,0.0061086523,0.0012217305,-0.002443461,61
1781506506402,2034073,4.737421,-3.233326,7.9108706,0.0012217305,-0.0036651916,-0.0036651916,61
1781506506441,2034892,4.7709517,-3.3387084,7.8677597,-0.0012217305,0.0036651916,-0.002443461,61
1781506506484,2035811,4.701495,-3.3482885,7.8965,0.0036651916,-0.0061086523,-0.004886922,61
1781506506520,2036798,4.7589765,-3.3315232,7.8653646,0.002443461,-0.0036651916,-0.0012217305,61
1781506506562,2036509,4.6583843,-3.369844,7.9132657,0.007330383,0.0,-0.002443461,61
1781506506602,2034376,4.69431,-3.326733,7.9012904,-0.002443461,0.002443461,0.0012217305,61
1781506506643,2032251,4.766162,-3.367449,7.9012904,0.004886922,-0.002443461,-0.0012217305,61
1781506506682,2030591,4.7446065,-3.3387084,7.870155,0.0,-0.002443461,-0.0012217305,61
1781506506722,2029366,4.7493963,-3.3890045,7.8988953,-0.004886922,0.0036651916,0.004886922,61
1781506506761,2028563,4.735026,-3.3794243,7.8988953,0.0061086523,0.0036651916,-0.0061086523,61
1781506506801,2028388,4.766162,-3.2860172,7.9180555,-0.002443461,0.0,-0.002443461,61
1781506506842,2028254,4.7805324,-3.3794243,7.839019,-0.002443461,0.0,-0.002443461,61
1781506506882,2027971,4.7038903,-3.2979925,7.8246484,0.0036651916,-0.0012217305,-0.0012217305,61
1781506506922,2027816,4.7493963,-3.3123627,7.9659567,-0.002443461,0.0012217305,-0.0036651916,61
1781506506962,2027804,4.768557,-3.3411033,7.848599,0.008552114,-0.0061086523,0.0,61
1781506507002,2028040,4.7517915,-3.367449,7.9132657,-0.0036651916,0.0,0.0012217305,61
1781506507041,2028426,4.7134705,-3.3027825,7.968352,0.0061086523,0.0036651916,-0.0012217305,61
1781506507080,2028898,4.7541866,-3.3794243,7.925241,-0.007330383,0.0,0.0,61
1781506507122,2029521,4.7589765,-3.3506837,7.9923024,-0.002443461,0.002443461,-0.0012217305,61
1781506507160,2030164,4.7110753,-3.329128,7.922846,0.0012217305,-0.002443461,-0.0012217305,61
1781506507201,2030914,4.775742,-3.2860172,7.9539814,-0.0061086523,-0.002443461,-0.0012217305,61
1781506507242,2031581,4.7877173,-3.3051775,7.925241,0.0,0.0036651916,-0.004886922,61
1781506507281,2032399,4.732631,-3.333918,7.963562,-0.007330383,0.002443461,0.0012217305,61
1781506507321,2033243,4.735026,-3.3099678,7.870155,0.008552114,0.0012217305,-0.0061086523,61
1781506507360,2034054,4.775742,-3.403375,7.932426,-0.014660766,0.004886922,-0.0012217305,61
1781506507401,2034996,4.6967053,-3.362659,7.88692,0.014660766,-0.004886922,-0.004886922,61
1781506507440,2036014,4.802088,-3.2764368,7.884525,-0.015882496,-0.0012217305,-0.0036651916,61
1781506507481,2035957,4.766162,-3.4345105,7.8557844,0.007330383,0.0,-0.0012217305,61
1781506507522,2033894,4.7038903,-3.319548,7.9467964,-0.0061086523,0.004886922,0.0012217305,61
1781506507560,2031868,4.7949023,-3.333918,7.8581796,0.0,0.002443461,-0.0012217305,61
1781506507600,2030255,4.732631,-3.2668567,7.9204507,-0.0012217305,0.002443461,0.0012217305,61
1781506507641,2029128,4.8068776,-3.3794243,7.884525,0.0012217305,-0.0012217305,0.0036651916,62
1781506507681,2028448,4.7062855,-3.3003874,7.932426,-0.002443461,0.0036651916,-0.0061086523,62
1781506507721,2028242,4.768557,-3.3913996,7.88213,0.0,0.0012217305,-0.004886922,62
1781506507764,2028174,4.735026,-3.365054,7.9515867,-0.0061086523,0.0,-0.0012217305,62
1781506507802,2027863,4.68952,-3.3458934,7.879735,0.0036651916,-0.0012217305,-0.004886922,62
1781506507841,2027892,4.775742,-3.403375,7.8965,-0.0036651916,-0.002443461,-0.0061086523,62
1781506507882,2028121,4.6679645,-3.2979925,7.9060802,-0.002443461,-0.004886922,-0.002443461,62
1781506507921,2028528,4.7062855,-3.324338,7.87734,0.0,-0.0036651916,-0.002443461,62
1781506507962,2029019,4.814063,-3.3482885,7.915661,0.004886922,0.0,-0.008552114,62
1781506508000,2029574,4.7493963,-3.3890045,7.927636,0.002443461,-0.004886922,-0.0036651916,62
1781506508043,2030224,4.68952,-3.288412,7.894105,-0.0036651916,-0.004886922,-0.002443461,62
1781506508080,2030858,4.6991,-3.324338,7.9563766,0.002443461,-0.0036651916,-0.0061086523,62
1781506508121,2031594,4.7158656,-3.3411033,7.9012904,-0.002443461,-0.0036651916,-0.0061086523,62
1781506508162,2032336,4.7134705,-3.3411033,7.925241,-0.0036651916,0.002443461,-0.0012217305,62
1781506508201,2033115,4.739816,-3.3434985,7.9539814,0.0,-0.002443461,-0.0036651916,62
1781506508243,2033919,4.7038903,-3.326733,7.9036856,0.007330383,0.0,-0.004886922,62
1781506508281,2034806,4.763767,-3.321943,7.9012904,-0.012217305,-0.002443461,-0.002443461,62
1781506508320,2035684,4.7038903,-3.3075726,7.9444013,0.009773844,-0.0012217305,-0.009773844,62
1781506508367,2034771,4.7254457,-3.3890045,7.9060802,0.0,-0.0061086523,0.0,62
1781506508400,2032721,4.6967053,-3.362659,7.889315,0.002443461,-0.0012217305,0.0,62
1781506508442,2030972,4.739816,-3.3171527,7.970747,-0.0036651916,0.0012217305,-0.002443461,62
1781506508481,2029701,4.7446065,-3.3434985,7.889315,0.0061086523,0.0,-0.007330383,62
1781506508522,2028954,4.8404083,-3.3506837,7.930031,-0.007330383,0.0,0.0,62
1781506508562,2028593,4.7709517,-3.288412,7.9012904,0.0036651916,0.0,-0.004886922,62
1781506508601,2028647,4.720656,-3.3171527,7.889315,-0.008552114,0.0,-0.004886922,62
1781506508642,2028613,4.7709517,-3.3842144,7.8581796,0.0036651916,0.002443461,-0.0036651916,62
1781506508680,2028459,4.756582,-3.3411033,7.9180555,-0.004886922,0.0,-0.0012217305,62
1781506508722,2028414,4.7805324,-3.326733,7.942006,0.0036651916,0.0012217305,-0.0036651916,62
1781506508762,2028671,4.818853,-3.324338,7.922846,-0.0036651916,-0.0012217305,-0.0012217305,62
1781506508802,2029001,4.7709517,-3.369844,7.884525,0.007330383,-0.0012217305,-0.0012217305,62
1781506508841,2029597,4.6871247,-3.3147578,7.927636,-0.0036651916,-0.0012217305,0.0012217305,62
1781506508880,2030164,4.747001,-3.283622,7.894105,0.004886922,0.0012217305,-0.002443461,62
1781506508921,2030813,4.7422113,-3.3075726,7.8533893,-0.0036651916,0.002443461,-0.0012217305,62
1781506508961,2031498,4.691915,-3.3434985,7.932426,0.0,0.0,-0.002443461,62
1781506509003,2032288,4.7541866,-3.3051775,7.8749447,-0.0036651916,0.0012217305,-0.002443461,62
1781506509041,2033057,4.7110753,-3.3746343,7.8725495,0.0036651916,-0.004886922,0.0,62
1781506509082,2033948,4.7589765,-3.3171527,7.9491916,-0.007330383,0.0036651916,0.0,62
1781506509121,2034816,4.701495,-3.3937945,7.9563766,0.002443461,0.0,0.0,62
1781506509161,2035688,4.67515,-3.278832,7.8988953,0.004886922,-0.002443461,-0.0012217305,62
1781506509201,2036593,4.823643,-3.403375,7.8605742,-0.009773844,0.004886922,-0.0036651916,62
1781506509241,2037653,4.7158656,-3.324338,7.9180555,0.007330383,-0.004886922,-0.0061086523,62
1781506509282,2037854,4.7805324,-3.3866096,7.927636,-0.008552114,-0.002443461,-0.002443461,62
1781506509321,2035941,4.720656,-3.2812269,7.9132657,0.010995574,-0.002443461,-0.0012217305,62
1781506509362,2033684,4.756582,-3.2908072,7.879735,-0.010995574,0.004886922,-0.002443461,62
1781506509400,2031829,4.7446065,-3.2596714,7.9755373,0.004886922,-0.0012217305,-0.004886922,62
1781506509440,2030407,4.69431,-3.365054,7.88213,-0.004886922,-0.0036651916,-0.0012217305,62
1781506509481,2029343,4.785322,-3.3123627,7.9396114,-0.0061086523,0.0036651916,-0.002443461,62
1781506509520,2028841,4.7517915,-3.3027825,7.87734,0.0036651916,0.002443461,-0.007330383,62
1781506509562,2028500,4.7134705,-3.329128,7.9084754,-0.007330383,0.0,-0.0036651916,62
1781506509603,2028285,4.720656,-3.3602638,7.973142,-0.0012217305,-0.0012217305,-0.0012217305,62
1781506509640,2027974,4.6991,-3.3770292,7.884525,-0.004886922,-0.004886922,0.0,62
1781506509681,2027766,4.7996926,-3.3171527,7.8749447,0.0036651916,0.0012217305,-0.0061086523,62
1781506509721,2027918,4.7541866,-3.2932022,7.87734,-0.012217305,-0.004886922,0.002443461,62
1781506509763,2028100,4.6703596,-3.3027825,7.9204507,0.0061086523,-0.0012217305,-0.002443461,62
1781506509802,2028458,4.7541866,-3.3315232,7.9036856,-0.002443461,0.0,-0.004886922,62
1781506509841,2028969,4.766162,-3.3578687,7.922846,-0.0036651916,-0.0012217305,-0.002443461,62
1781506509880,2029512,4.682335,-3.329128,7.9132657,0.002443461,0.0,-0.0036651916,62
1781506509927,2030150,4.7134705,-3.2572765,7.925241,-0.008552114,-0.0012217305,0.0,62
1781506509960,2030828,4.7230506,-3.2979925,7.9036856,0.002443461,0.002443461,-0.007330383,62
1781506510001,2031515,4.737421,-3.3770292,7.8965,-0.0012217305,-0.004886922,0.0,62
1781506510048,2033149,4.756582,-3.3554738,7.8988953,-0.0061086523,0.004886922,0.0012217305,62
1781506510080,2033149,4.735026,-3.3171527,7.9491916,0.004886922,0.0,-0.004886922,62
1781506510120,2033990,4.778137,-3.2548814,7.930031,0.0012217305,-0.0012217305,0.0,62
1781506510161,2034858,4.7613716,-3.412955,7.8749447,0.0012217305,0.004886922,-0.0036651916,62
1781506510200,2035775,4.7230506,-3.2908072,7.8917103,0.002443461,-0.004886922,-0.007330383,62
1781506510242,2036117,4.778137,-3.3554738,7.932426,0.0,-0.002443461,0.002443461,62
1781506510281,2034063,4.7062855,-3.3027825,7.9659567,0.009773844,0.0,-0.0012217305,62
1781506510320,2031590,4.802088,-3.283622,7.87734,-0.0061086523,0.0036651916,0.0,62
1781506510360,2029504,4.7972975,-3.362659,7.793513,0.0061086523,0.0,-0.0036651916,62
1781506510401,2027993,4.7709517,-3.321943,7.9204507,-0.007330383,-0.002443461,0.0012217305,62
1781506510445,2026754,4.7134705,-3.367449,7.889315,-0.0012217305,0.002443461,0.0,62
1781506510480,2026249,4.7589765,-3.319548,7.927636,0.0012217305,0.0036651916,-0.0036651916,62
1781506510522,2025886,4.763767,-3.3578687,7.884525,0.002443461,0.004886922,-0.004886922,62
1781506510560,2025563,4.7134705,-3.372239,7.922846,-0.0036651916,-0.0012217305,-0.0012217305,62
1781506510602,2025220,4.773347,-3.365054,7.8557844,-0.004886922,-0.0012217305,-0.002443461,62
1781506510641,2025040,4.735026,-3.3363132,7.942006,-0.010995574,0.004886922,-0.004886922,63
1781506510682,2025069,4.6703596,-3.3985848,7.889315,0.0012217305,-0.0012217305,0.0012217305,63
1781506510720,2025350,4.69431,-3.3075726,7.8629694,-0.007330383,0.0012217305,-0.0012217305,63
1781506510761,2025813,4.69431,-3.3866096,7.889315,-0.0036651916,0.0,-0.0012217305,63
1781506510801,2026318,4.7422113,-3.324338,7.9084754,-0.0036651916,0.0012217305,0.002443461,63
1781506510842,2026857,4.732631,-3.3746343,7.88692,-0.007330383,0.0,-0.002443461,63
1781506510881,2027469,4.7254457,-3.3387084,7.932426,-0.02321288,-0.007330383,-0.002443461,63
1781506510922,2028091,4.739816,-3.3842144,7.9396114,0.0012217305,0.0,-0.002443461,63
1781506510960,2028704,4.6871247,-3.3147578,7.850994,-0.013439035,-0.0036651916,0.0012217305,63
1781506511000,2029449,4.730236,-3.333918,7.9444013,0.0012217305,0.004886922,0.0,63
1781506511042,2030152,4.691915,-3.2932022,7.889315,0.0,0.0012217305,0.0,63
1781506511081,2030887,4.773347,-3.362659,7.925241,0.007330383,0.0012217305,-0.002443461,63
1781506511122,2031732,4.7925076,-3.3578687,7.9036856,-0.004886922,0.0,-0.007330383,63
1781506511161,2032560,4.727841,-3.321943,7.7743526,0.008552114,-0.002443461,-0.010995574,63
1781506511200,2032642,4.773347,-3.362659,7.9539814,-0.009773844,-0.0012217305,-0.0012217305,63
1781506511240,2030543,4.701495,-3.326733,7.87734,0.015882496,-0.002443461,0.0012217305,63
1781506511283,2028075,4.7446065,-3.3387084,7.932426,-0.002443461,0.0,-0.002443461,63
1781506511323,2026122,4.6703596,-3.324338,7.889315,0.009773844,-0.0012217305,-0.008552114,63
1781506511360,2024762,4.7517915,-3.3027825,7.8749447,-0.0036651916,-0.0036651916,-0.0061086523,63
1781506511401,2023885,4.67515,-3.3147578,7.8965,0.004886922,0.0,-0.009773844,63
